stop_id,"stop_name","stop_desc",stop_lat,stop_lon
290000024,"R. Javoraú, 307","Ref.: Av Itaberaba/ R Tereza Veiga",-23.498959,-46.696441
290000028,"Parada 1 - Extra Hipermercado","Av. Nsa. Sra. Do Ó, 1865 Ref.: Av Sta Marina/ Av Cdor. Martinelli",-23.505001,-46.690671
290000031,"R. João Cordeiro, 502","Ref.: R Sem Nome/ R Fernando Machesini",-23.493719,-46.701822
290000038,"R. Antônio De Couros, 260","Ref.: R Manoel Correa/ R Martins Claro",-23.499044,-46.688467
290000039,"R. Antônio De Couros, 223","Ref.: R Hanna Abduch/ R Manoel Correa",-23.499121,-46.688525
290000040,"Pça. Itálico Ancona Lopes, 257","Ref.: R Bartolomeu De Faria/ Pc Italico Ancona Lopes",-23.496843,-46.689996
290000041,"Pça. Itálico Ancona Lopes, 14","Ref.: R Antonio Pires/ Pc Italico Ancona Lopes",-23.497241,-46.690143
290000042,"R. Pascoal Da Costa, 377","Ref.: R Antonio Pires/ R Pascoal Da Costa",-23.497668,-46.691376
290000043,"R. Pascoal Da Costa, 311","Ref.: R Pascoal Da Costa/ R Antonio Pires",-23.497561,-46.691482
290000437,"R. Cerro Batiui, 4","R. Cerro Batiui, 4 Ref.: R Cantor Eduardo/ R Pedro Vaz De Barros",-23.474304,-46.708094
290000439,"R. Goulart De Oliveira, 25","Ref.: R S Urbano/ Vl A",-23.472168,-46.708778
290000440,"R. Goulart De Oliveira, 185","Ref.: R S Urbano/ Vl B",-23.470586,-46.709325
290000441,"R. S. Urbano, 509","R. S. Urbano, 509 Ref.: R Prf. Teodoro Braga/ R Dr. Aguiar Whitaker",-23.470133,-46.710257
290000443,"R. Dr. Aguiar Whitaker, 56","Ref.: R S Urbano/ Vl C",-23.472111,-46.709774
290000445,"R. Raimundo Da Cunha Matos","R. Raimundo Da Cunha Matos Ref.: Pc Santa Clara De Assis/ R Maria Nazaro Da Silva",-23.471269,-46.706229
290000447,"Av. Elísio Teixeira Leite, 2808","Ref.: R. Herculano Carvalho Silva / R. Frota Moreira",-23.471701,-46.706785
290001104,"Av. Itaberaba, 4909","Ref.: R Liberato Batista Bueno/ R Tomaz Paulino De Almeida",-23.474428,-46.671265
290001106,"Av. Itaberaba, 4685","Ref.: Tv Luigi Sabbatini/ R Osvaldo Barbosa",-23.474699,-46.673408
290001107,"Av. Itaberaba, 4456","Ref.: R Vito Osvaldo Saponara/ R Paulo Rafael",-23.476218,-46.674821
290001108,"Av. Itaberaba, 4622","Ref.: R Inacio Xavier De Carvalho/ Tv Jorge Bermudez",-23.476173,-46.674651
290001177,"R. Domingos Vega, 342","Ref.: R Artur Lucas/ R Baixada Cuiabana",-23.465863,-46.699367
290001179,"R. Domingos Vega, 723","Ref.: R Porto Nacional/r Encruzilhada Do Sul",-23.463107,-46.701360
290001201,"Av. João Paulo Primeiro, 1598","Ref.: R Mq. De Recife/ R Domingos Gava",-23.479922,-46.686205
290001202,"Av. João Paulo Primeiro, 1300","Ref.: R Lourenco De Andrade/ Av Itaberaba",-23.482373,-46.686973
290001203,"Av. Itaberaba, 2426","Ref.: R Sinha. Junqueira/ R Sem Nome",-23.484707,-46.688317
290001204,"Av. Itaberaba, 2220","Ref.: R Wilma Curi/ R Rodrigues Blandy",-23.484696,-46.690079
290001205,"R. Parapuã, 60","Ref.: R Me. Nineta Jonata/ R Me. Nineta Jonata",-23.484052,-46.691417
290001206,"R. Parapuã, 95","Ref.: R Cd. De Barca/ Av Itaberaba",-23.483729,-46.691618
290001209,"R. S. Feliciano, 504","Ref.: Rua Alberto Andaló",-23.481984,-46.689635
290001210,"R. Alberto Andaló, 154","Ref.: R. Pádua Dutra / R S Feliciano",-23.482466,-46.688558
290001211,"R. Alberto Andaló, 87","Ref.: R. Pádua Dutra",-23.482715,-46.688067
290001212,"R. Parapuã, 336","Ref.: R Teixeira De Macedo/ R Sem Nome",-23.481659,-46.692020
290001213,"R. Parapuã, 299","Ref.: R S Feliciano/ R Sem Nome",-23.481991,-46.692182
290001214,"R. Parapuã, 548","Ref.: R Ten-cel. Jose Joaquim Correia De Arruda/ R Cap. Jose Amaral",-23.479760,-46.691379
290001215,"R. Parapuã, 702","Ref.: R Cap. Cosme De Barros/ R Joana Ramalho",-23.478623,-46.690898
290001219,"R. Dos Morgados, 34","Ref.: R Abilio Primo Nalim/ R Ten-cel. Jose Joaquim Correia De Arruda",-23.479023,-46.695516
290001222,"Av. Michihisa Murata, 221","Ref.: R. João Rodrigues Chaves",-23.475621,-46.696418
290001223,"Av. Michihisa Murata, 69","Ref.: Est Do Sabao/ R Sem Nome",-23.475674,-46.698497
290001224,"Av. Michihisa Murata, 150","Ref.: Est Do Sabao/ R Sem Nome",-23.475798,-46.698320
290001225,"Estr. Do Sabão, 819","Ref.: R Saldanha De Oliveira/ R Amaniutuba",-23.475153,-46.698723
290001227,"Estr. Do Sabão, 992","Ref.: R Dr. Moacir Cestari/ R Pe. Jose Materni",-23.473623,-46.698025
290001228,"Estr. Do Sabão, 1103","Ref.: R Saldanha De Oliveira/ R Jose Antoniolli",-23.472714,-46.698175
290001229,"Estr. Do Sabão, 1152","Ref.: R Domingos Francisco Lisboa/ R Dr. Moacir Cestari",-23.472154,-46.698127
290001230,"Estr. Do Sabão, 1353","Ref.: R. Domingos Francisco Lisboa / R. Prof.viveiros Raposo - Pátio Do Metrô",-23.470494,-46.698224
290001231,"Estr. Do Sabão, 712","Ref.: R Raulino Galdino Da Silva/ R Amaniutuba",-23.477273,-46.699783
290001232,"Estr. Do Sabão, 516","Ref.: R Joao Teixeira Alvares/ Av Michihisa Murata",-23.477627,-46.700077
290001233,"R. Raulino Galdino Da Silva, 34","Ref.: Est Do Sabao/ R Gercino Garcia Do Nascimento",-23.477749,-46.700361
290001234,"R. Raulino Galdino Da Silva, 63","Ref.: R Gercino Garcia Do Nascimento/ R Sem Nome",-23.477597,-46.700594
290001235,"R. Raulino Galdino Da Silva, 245","Ref.: Est Do Sabao/ R Saldanha De Oliveira",-23.476155,-46.700701
290001236,"R. Raulino Galdino Da Silva, 268","Ref.: R Araujo Guimaraes/ R Matias Arrudao",-23.476028,-46.700657
290001237,"R. Raulino Galdino Da Silva, 476","Ref.: R Hilario Correia/ R Saldanha De Oliveira",-23.474189,-46.700979
290001238,"R. Raulino Galdino Da Silva, 505","Ref.: R Hilario Correia/ R Sem Nome",-23.473971,-46.701126
290001239,"R. Raulino Galdino Da Silva, 717","Ref.: R Jose Benedito Pinto/ R Gercino Garcia Do Nascimento",-23.472298,-46.701327
290001241,"R. Maria Nazaro Da Silva, 183","Ref.: R Xavier Da Silva Ferrao",-23.470653,-46.701941
290001242,"R. Maria Nazaro Da Silva, 423","Ref.: Pc Domingos Gouveia/ R Pedro De Velasco",-23.469758,-46.704109
290001243,"R. Maria Nazaro Da Silva, 478","Ref.: R Francisco Mascarenhas/ R Sem Nome",-23.469914,-46.704496
290001244,"R. Maria Nazaro Da Silva, 679","Ref.: R Jose Ortiz De Camargo/ R Raimundo Da Cunha Matos",-23.471006,-46.705841
290001248,"R. Joaquim Ribeiro, 274","Ref.: R Valencio Augusto De B. Filho/ Av Elisio Teixeira Leite",-23.473269,-46.704643
290001249,"R. Joaquim Ribeiro, 35","Ref.: R Beranizia De Paula Oliveira/ R Tristao Teixeira",-23.475355,-46.704401
290001250,"Av. Fuad Lutfalla, 1677","Ref.: R. Vila Progresso / R. Sebastião Alves De Sousa",-23.476675,-46.705260
290001251,"Av. Fuad Lutfalla, 1453","Ref.: R Sebastiao Alves De Souza/ Av Brasilina Vieira Simoes",-23.477888,-46.706991
290001254,"Av. Fuad Lutfalla, 884","Ref.: R Joao Alves Pimenta/ R Carlos Frias",-23.482754,-46.708145
290001256,"Av. Fuad Lutfalla","Av. Fuad Lutfalla Ref.: Av Brasilina Vieira Simoes/ R Sem Nome -- R. Rafael Alves",-23.478611,-46.707125
290001257,"Av. Fuad Lutfalla, 1702","Ref.: R Salazar Moscoso/ R Sebastiao Alves De Souza",-23.476869,-46.705110
290001258,"Av. Elísio Teixeira Leite, 2010","Ref.: R Antonio Genele/ R Rafael Alves",-23.477331,-46.703866
290001259,"Av. Elísio Teixeira Leite, 1980","Ref.: R Homero Francisco Terra/ R Antonio Genele",-23.477551,-46.703903
290001260,"Av. Elísio Teixeira Leite, 1802","Ref.: R Jose De Sa Accioly/ R Verissimo Cardoso",-23.479045,-46.703023
290001261,"Av. Elísio Teixeira Leite, 1769","Ref.: R Dr. Georgino Paulino Dos Santos/ R Fortunato Simoes",-23.479300,-46.702825
290001262,"Av. Elísio Teixeira Leite, 1480","Ref.: Est Do Sabao/ Est Do Sabao",-23.481314,-46.701291
290001263,"Av. Elísio Teixeira Leite, 1371","Ref.: R Mateus Nunes De Siqueira",-23.482117,-46.701492
290001264,"Av. Elísio Teixeira Leite, 1286","Ref.: Tv Cruz Das Almas/ R Marcelino Simoes",-23.482778,-46.701116
290001265,"Av. Elísio Teixeira Leite, 960","Ref.: R Marcelino Simoes/ R Juan Arfe",-23.485113,-46.699579
290001266,"Av. Elísio Teixeira Leite, 936","Ref.: Rua Rio Verde",-23.485281,-46.699243
290001267,"Av. Elísio Teixeira Leite, 655","Ref.: R Dr. Artur Fajardo/ Av Min. Petronio Portela",-23.487316,-46.698037
290001269,"Av. Itaberaba, 1121","Ref.: R Baiao Parente/ R Godoi Da Silveira",-23.491791,-46.695691
290001270,"Av. Itaberaba, 1195","Ref.: R Quito/ R Bogota",-23.491426,-46.695188
290001271,"Av. Itaberaba, 1443","Ref.: Tv Antonio Picerni/ R Rev. Emilio Cardoso",-23.489397,-46.694189
290001272,"Av. Itaberaba, 1394","Ref.: Tv Antonio Picerni/ R Da. Anastacia Rodrigues",-23.489904,-46.694298
290001273,"Av. Itaberaba, 1636","Ref.: Pc Amigos Do O / R Sem Nome",-23.488034,-46.693016
290001274,"Av. Itaberaba, 1803","Ref.: R Amaro Domingues/ R Itaiquara",-23.486700,-46.692721
290001275,"Av. Itaberaba, 1876","Ref.: Pc Sta Marcela",-23.486159,-46.692313
290001277,"R. Baião Parente, 251","Ref.: R. Brito Peixoto / Av. Miguel Conejo",-23.492711,-46.692204
290001278,"R. Baião Parente, 273","Ref.: Pça. Berthier Bento Alves",-23.492612,-46.692405
290001279,"Av. João Paulo Primeiro, 164","Ref.: R Agua Da Rosa/ R Baiao Parente",-23.491864,-46.690047
290001280,"Av. João Paulo Primeiro, 250","Ref.: R Agua Da Rosa/ R Baiao Parente",-23.491283,-46.689389
290001282,"R. Prof. Luís Sanches","R. Prof. Luís Sanches Ref.: R Dr. Francisco Laraya/ R Pe. Gualberto De Lima",-23.490551,-46.689114
290001283,"Av. João Paulo Primeiro, 395","Ref.: R Sitiantes/ Pc Manoel Nunes Dos Santos",-23.488551,-46.688079
290001284,"Av. João Paulo Primeiro, 1000","Ref.: R Cap. Antonio Azevedo/ R Sta Rosa Do Viterbo",-23.485627,-46.687591
290001285,"Av. João Paulo Primeiro, 1110","Ref.: Av Itaberaba/ R Guaicara",-23.484509,-46.687434
290001286,"Av. Itaberaba, 2585","Ref.: R Pedregulho/ R Pres. Bernardes",-23.483836,-46.687159
290001287,"Av. Itaberaba, 2774","Ref.: R Mineiros Do Tiete/ R Maraba Paulista",-23.482780,-46.685880
290001288,"Av. Itaberaba, 2833","Ref.: R. José Da Costa Vieira",-23.482447,-46.685728
290001289,"Av. Itaberaba, 3018","Ref.: R. Mineiros Do Tiete / R. Nicolau Batanero Campos",-23.481764,-46.683987
290001290,"Av. Itaberaba, 3053","Ref.: Pça. Nestor Pedro Correia / R. José Da Costa Vieira",-23.481656,-46.683719
290001292,"Av. Itaberaba, 3339","Ref.: R Sta Luz/ R Catolandia",-23.479930,-46.682230
290001293,"Av. Itaberaba, 3598","Ref.: R Jitauna/ R Sem Nome",-23.478014,-46.682140
290001294,"Av. Itaberaba, 3645","Ref.: R Conceicao Do Jacuipe/ R Mns. Joao Laureano",-23.477695,-46.681948
290001295,"Av. Itaberaba, 3752","Ref.: R Conceicao Do Jacuipe/ R Mns. Joao Laureano",-23.477222,-46.681019
290001296,"Av. Itaberaba, 3880","Ref.: R Conceicao Do Jacuipe/ R Sem Nome",-23.476955,-46.679878
290001298,"Av. Itaberaba, 4179","Ref.: R Mario De Lima/ R Sem Nome",-23.477284,-46.677060
290001307,"R. Prof. Bueno Dos Reis, 130","Ref.: R Brg. Vilela/ R Prf. Mario D Apico",-23.478163,-46.677345
290001308,"R. Prof. Bueno Dos Reis, 175","Ref.: R Prf. Mario D Apico/ Pc Manoel Alexandre Da Silva",-23.477776,-46.677399
290001319,"Av. Inajar De Souza, 1857","Ref.: R Cosmo/ R Mario Maldonado -- Rede Plus De Supermercados",-23.490067,-46.685221
290001320,"R. Guaiçara (vila Banc. Munhoz), 188","Ref.: R Paulo Do Vale Junior/ R Registro",-23.486565,-46.685673
290001321,"R. Guaiçara (vila Banc. Munhoz), 171","Ref.: R Paulo Do Vale Junior/ R Registro",-23.486502,-46.685805
290001325,"Av. Miguel Conejo, 356","Ref.: Pc Flavio Rangel",-23.502799,-46.693677
290001327,"Av. Itaberaba, 756","Ref.: R Tucunduva/ R Dr. Honorato De Moura",-23.494432,-46.697369
290001329,"R. Ribeiro De Moraes, 382","Ref.: R Cajati/ Av Inajar De Souza",-23.501490,-46.690333
290001330,"R. Ribeiro De Moraes, 644","Ref.: R Antonio Pires/ R Bartolomeu De Faria",-23.502391,-46.692151
290001331,"Av. Miguel Conejo, 777","Ref.: R Mateus De Leao/ R Martins Heredia",-23.497569,-46.693040
290001334,"Av. Miguel Conejo, 998","Ref.: Pc Pst. Enoque Barbosa Medrado/ R Simao Velho",-23.494913,-46.692274
290001336,"R. Bonifácio Cubas, 679","Ref.: R Estevam Furquim/ R Pedroso Xavier/ R Mateus Leão",-23.497158,-46.693764
290001340,"R. Da Bica, 259","Ref.: R Anastacio De Sousa Pinto/ R Cmte. Ferreira Carneiro",-23.501000,-46.700111
290001341,"Av. Paula Ferreira, 216","Ref.: R Anastacio De Sousa Pinto/ R Da Bica",-23.501723,-46.699616
290001342,"Av. Itaberaba, 114","Ref.: R Piqueri/ R Javorau",-23.500104,-46.697536
290001343,"Av. Itaberaba, 546","Ref.: R. Isabel Velho / Tr. Edgar Neville",-23.496543,-46.697755
290001344,"Av. Itaberaba, 525","Ref.: R Isabel Velho/ Tv Edgar Neville",-23.496671,-46.697882
290001345,"Av. Itaberaba, 697","Ref.: R Filomena Bocchipilli/ R Filomena Bocchipilli",-23.495096,-46.697661
290001346,"Av. Itaberaba, 859","Ref.: R Valentim De Barros/ R Monjolo",-23.493679,-46.697100
290001347,"Av. Itaberaba, 958","Ref.: R Godoi Da Silveira/ R Valentim De Barros",-23.492994,-46.696428
290001348,"R. Francisco Pedroso, 154","Ref.: R Mariucha/ R Prf. Joao Machado",-23.497970,-46.699432
290001349,"R. Cel. Tristão, 115","Ref.: R Da Bica/ R Chico De Paula",-23.500161,-46.698603
290001350,"Av. Paula Ferreira, 295","Ref.: R Cmte. Ferreira Carneiro/ R Cecilia Da Silva",-23.502040,-46.702857
290001351,"Av. Paula Ferreira, 393","Ref.: R Laudelino Freire/ R Sem Nome",-23.502152,-46.703670
290001352,"R. Sete Barras, 268","Ref.: Tv Bariloche/ R Prf. Joao Machado",-23.498633,-46.705315
290001353,"Av. Min. Petrônio Portela","Ref.: R Rene De Castro/ Ve Roberto Machado",-23.496534,-46.703114
290001354,"Av. Min. Petrônio Portela, 491","Ref.: R Joao Cordeiro/ R Sem Nome",-23.495001,-46.701561
290001355,"Av. Min. Petrônio Portela, 471","Ref.: R Joao Cordeiro/ R Sem Nome",-23.495136,-46.701776
290001356,"Av. Min. Petrônio Portela, 714","Ref.: R Dr. Otavio Lobo/ R Sem Nome",-23.493133,-46.700647
290001357,"Av. Min. Petrônio Portela, 784","Ref.: R Dr. Otavio Lobo/ R Sem Nome",-23.492606,-46.700214
290001358,"Av. Min. Petrônio Portela, 967","Ref.: R Monjolo/ R Calixto De Almeida",-23.491166,-46.699516
290001360,"Av. Min. Petrônio Portela, 1273","Ref.: R Dr. Artur Fajardo/ Pc Amaro Nunes",-23.488568,-46.698047
290001361,"Av. Min. Petrônio Portela, 1432","Ref.: Av Elisio Teixeira Leite/ Pc Estrela D Oeste",-23.487055,-46.696997
290001362,"Av. Min. Petrônio Portela, 1556","Ref.: Av Elisio Teixeira Leite/ R Joao Pereira Porto",-23.486737,-46.696966
290001363,"Av. Min. Petrônio Portela","Ref.: Av Elisio Teixeira Leite/ R Joao Pereira Porto",-23.484785,-46.695834
290001364,"Av. Min. Petrônio Portela, 1746","Ref.: Av Elisio Teixeira Leite/ R Joao Pereira Porto",-23.484417,-46.695479
290001365,"Av. Min. Petrônio Portela","Ref.: R Therezinha Di Spagna Lobo/ R Marilandia",-23.482163,-46.695368
290001367,"Av. Min. Petrônio Portela, 2247","Ref.: R Sem Nome/ R Tomas De Kempis",-23.480143,-46.695521
290001368,"R. Felipe De Oliveira Mendes, 97","Ref.: R Leandro Bassano/ R Leandro Bassano",-23.482146,-46.698128
290001369,"R. Marcelino Simões, 217","Ref.: R Lycurgo Antonio De Souza/ R Manoel Jose De Almeida",-23.482954,-46.699915
290001370,"R. Pe. Feliciano Domingues, 117","Ref.: R Da. Rosa Iorio/ Tv David Pacheco",-23.483932,-46.703463
290001371,"R. Pe. Feliciano Domingues, 240","Ref.: R Da. Rosa Iorio/ Tv David Pacheco",-23.483232,-46.704402
290001372,"R. Pe. Feliciano Domingues, 346","Ref.: R Joao Da Nova/ Tv Jacinto Medea",-23.482647,-46.705452
290001373,"R. Pe. Feliciano Domingues, 450","Ref.: Tv Jacinto Medea/ Tv Carmen Jones",-23.482271,-46.706266
290001374,"R. Pe. Feliciano Domingues, 582","Ref.: R Antonio Gomes De Oliveira/ R Americo Brisa",-23.482173,-46.707445
290001376,"R. Rio Verde, 586","Ref.: R Carlos Alberto Moretti/ R Jamari",-23.485186,-46.704069
290001378,"R. Carlos Alberto Moretti, 444","Ref.: R Calixto De Almeida/ R Angelo Raimondi",-23.487946,-46.703273
290001379,"R. Carlos Alberto Moretti, 82","Ref.: R Antonio Henriques Cardoso/ R Carlos Alberto Moretti",-23.484791,-46.703432
290001380,"R. Rio Verde, 1125","Ref.: R Helena Gambini/ R Dr. Manoel Guilherme Da Silveira",-23.488447,-46.705617
290001382,"R. Rio Verde, 1350","Ref.: Rua Min. Hermenegildo De Barros / Rua Dr. Manuel Guilhermeda Silveira",-23.489315,-46.707433
290001383,"R. Otto Labastille, 32","Ref.: Acesso/ Pc Da. Amalia G Solitari",-23.497656,-46.705960
290001384,"R. João Cordeiro, 918","Ref.: R Carlos Alberto Moretti/ R Nunes Ferreira Filho",-23.491581,-46.703893
290001385,"R. Carlos Alberto Moretti, 1","Ref.: R Orestes Pieroni Gobbo/ R Joao Cordeiro",-23.491356,-46.704134
290001386,"R. Carlos Alberto Moretti, 154","Ref.: R Prf. Oliveira E Souza/ R Julio Augusto Brandassi",-23.490138,-46.703527
290001387,"R. Carlos Alberto Moretti, 141","Ref.: R Antonio Pereira Da Costa/ R Joao Cordeiro",-23.490291,-46.703662
290001388,"R. Carlos Alberto Moretti, 332","Ref.: R Calixto De Almeida/ R Prf. Oliveira E Souza",-23.488847,-46.703097
290001389,"R. Carlos Alberto Moretti, 365","Ref.: R Calixto De Almeida/ R Angelo Raimondi",-23.488563,-46.703250
290001390,"Av. Gen. Edgar Facó, 388","Ref.: R Afonso Pelaes / R Sem Nome",-23.503199,-46.706160
290001392,"Av. Gen. Edgar Facó, 720","Ref.: Av Min. Petronio Portela/ R Sem Nome",-23.499991,-46.706410
290001394,"Av. Gen. Edgar Facó, 1096","Ref.: R Dr. Heitor Nascimento/ R Sta Romana",-23.496922,-46.707037
290001395,"Av. Gen. Edgar Facó, 1436","Ref.: R Julien Belin/ R Sem Nome",-23.494676,-46.708411
290001396,"Freguesia C/B","Av. Gen. Edgar Facó, 1408 Ref.: R Henri Potiron/ R Julien Belin",-23.493997,-46.709123
290001401,"Freguesia B/C","Av. Gen. Edgar Facó, 1247 Ref.: R Cesare Badiali/ R Enrico Carafa",-23.494786,-46.708775
290001406,"Av. Com. Martinelli, 818","Ref.: R Miguel Casagrande/ Ac A Pte Freguesia Do O",-23.506855,-46.689320
290001407,"Av. Otaviano Alves De Lima","Ref.: Ac A Pte Freguesia Do O/ R Miguel Casagrande",-23.507838,-46.690619
290001409,"R. Enéas Luís Carlos Barbanti, 277","Ref.: R Julio De Lamare/ R Dr. Jose Pangella",-23.504133,-46.696674
290001410,"R. Leo Ribeiro De Moraes","Ref.: Av Otaviano Alves De Lima/ R Da Balsa",-23.506166,-46.698170
290001415,"Ac. A Av. Otaviano Alves De Lima","Ref.: Av Otaviano Alves De Lima/ Av Gen. Edgar Faco",-23.507106,-46.705027
290001416,"Piqueri C/B Lat","Av. Gen. Edgar Facó Ref.: Ac A Av Otaviano Alves De Lima/ R Benedito Monteiro",-23.506451,-46.705759
290001747,"R. Independencia","Ref.: Av Otaviano Alves De Lima/ Av Comendador Martinelli",-23.507328,-46.689984
290001803,"Av. Otaviano Alves De Lima","Ref.: R Benedito Monteiro/ R Leo Ribeiro De Moraes",-23.507461,-46.702333
290001804,"R. Paulo Do Vale Júnior, 175","Ref.: R Mario Maldonado/ R Guaicara",-23.487679,-46.685767
290001857,"Terminal Vila Nova Cachoeirinha","Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ R Liberato Batista Bueno",-23.474426,-46.669906
290003292,"Av. Elísio Teixeira Leite","Ref.: R Pe. Achilles Silvestre/ R Manoel De Souza Pacheco",-23.462452,-46.714237
290003335,"R. Encruzilhada Do Sul, 295","Ref.: R Fatima Do Sul/ R D (v. Siqueira-brasi)",-23.463113,-46.703288
290003336,"R. Encruzilhada Do Sul, 300","Ref.: R Porto Nacional/ R Fatima Do Sul",-23.463023,-46.703303
290003338,"R. Encruzilhada Do Sul, 48","Ref.: R Porto Nacional/ R Fatima Do Sul",-23.461944,-46.704236
290003339,"R. Encruzilhada Do Sul, 48","Ref.: R Porto Nacional/ R Fatima Do Sul",-23.462191,-46.704443
290003359,"Av. Elísio Teixeira Leite","Ref.: R Pe. Achilles Silvestre/ R Manoel De Souza Pacheco",-23.462700,-46.714222
300009061,"R. Belém, 3","R. Belém, 3 Ref.: R Tadao Inoue/ R Da Estacao",-23.827404,-46.697363
300009070,"R. Charles Avison, 306","Ref.: R George Conus/ Vel Tres",-23.735168,-46.675980
300009071,"R. Ascânio Meo, 55","Ref.: Rua Faustino Arevalo",-23.735423,-46.676632
300009072,"R. José Firmino Tiacci, 32","R. José Firmino Tiacci, 32 Ref.: Av Joaquim Napoleao Machado/ Vel Tres",-23.733588,-46.676864
300009073,"Av. Joaquim Napoleão Machado (estr Sítio Das, 1078","Ref.: Rua Charles Avison",-23.732762,-46.676362
300009074,"R. Charles Avison, 54","R. Charles Avison, 54 Ref.: Av Joaquim Napoleao Machado/ Vel Tres",-23.732987,-46.676193
300009076,"R. Antimo Liberati, 118","Ref.: Av Joaquim Napoleao Machado",-23.734848,-46.680448
300009077,"Av. Joaquim Napoleão Machado (estr Sítio Das, 956","",-23.734506,-46.678964
300009078,"Av. Joaquim Napoleão Machado (estr Sítio Das, 637","Ref.: Rua Antimo Liberati",-23.734595,-46.681600
300009269,"Av. Paulo Guilguer Reimberg, 891","Ref.: Rua Das Plêiades - Sentido B/C",-23.771910,-46.710568
300009270,"Av. Paulo Guilguer Reimberg, 1057","Ref.: Rua Constelação Do Touro - Sentido C/B",-23.772795,-46.708966
300009271,"Av. Paulo Guilguer Reimberg, 1170","Ref.: Rua Constelacao Do Touro - Sentido B/C",-23.773247,-46.708079
300009272,"Av. Paulo Guilguer Reimberg, 1250","Ref.: Rua Constelacao Do Carangueijo - Sentido C/B",-23.774062,-46.706588
300009273,"Av. Paulo Guilguer Reimberg, 1390","Ref.: Rua Antônio Burlini - Sentido C/B",-23.774054,-46.704964
300009274,"Av. Paulo Guilguer Reimberg, 1519","Ref.: Rua Antônio Burlini - Sentido B/C",-23.773801,-46.704477
300009275,"Av. Paulo Guilguer Reimberg, 1666","Ref.: Ruario São Nicolau - Sentido C/B",-23.773331,-46.703332
300009277,"Av. Paulo Guilguer Reimberg, 1818","Ref.: Rua Rio São Lourenço - Sentido B/C",-23.772871,-46.702059
300009278,"Av. Paulo Guilguer Reimberg, 1732","Ref.: Rua Rio São Lourenço - Sentido C/B",-23.772823,-46.701661
300009279,"Av. Paulo Guilguer Reimberg, 2138","Ref.: Rua Caruanense - Sentido C/B",-23.774113,-46.699638
300009280,"Av. Paulo Guilguer Reimberg, 2140","Ref.: Rua Caruanense - Sentido B/C",-23.774226,-46.699422
300009282,"Av. Paulo Guilguer Reimberg, 2439","Ref.: Rua Gustavo Bacarisas - Sentido B/C",-23.776373,-46.696496
300009283,"R. Da Sereia, 52","R. Da Sereia, 52 Ref.: R Do Eterno/ R Do Desfile",-23.777624,-46.696625
300009284,"Av. Paulo Guilguer Reimberg, 2829","Ref.: Rua Gloriosa - Sentido B/C",-23.777546,-46.694566
300009285,"Av. Paulo Guilguer Reimberg, 2730","Ref.: Rua Gloriosa - Sentido C/B",-23.777932,-46.694095
300009286,"Av. Paulo Guilguer Reimberg, 3114","Ref.: Av. Carlos Alberto Bastos Machado - Sentido C/B",-23.780109,-46.691326
300009287,"Av. Paulo Guilguer Reimberg, 3680","Ref.: Falcão Peregrino - Sentido C/B",-23.782958,-46.690014
300009288,"Av. Paulo Guilguer Reimberg, 3692","Ref.: Rua Tartaranhão - Sentido B/C",-23.783591,-46.689924
300009289,"Av. Paulo Guilguer Reimberg, 3854","Ref.: Av. Carlos Barbosa Dos Santos - Sentido C/B",-23.784963,-46.689446
300009290,"Av. Paulo Guilguer Reimberg, 3903","Ref.: Av. Carlos Barbosa Dos Santos- Sentido B/C",-23.785175,-46.689034
300009291,"Av. Paulo Guilguer Reimberg, 4221","Ref.: Estrada Do Porto - Sentido C/B",-23.787667,-46.689617
300009292,"Av. Paulo Guilguer Reimberg, 4221","Ref.: Estrada Do Porto - Sentido B/C",-23.787823,-46.689575
300009293,"Av. Paulo Guilguer Reimberg, 4447","Ref.: Estr. Do Porto - Sentido C/B",-23.789130,-46.689668
300009294,"R. Henrique Muzzio, 151","Ref.: R Pedro Gomes De Moura/ Est Do Porto",-23.788062,-46.685289
300009295,"Estr. Do Porto (es Municipal), 144","Ref.: Rua Henrique Muzzio",-23.788218,-46.685156
300009296,"Estr. Do Porto (es Municipal), 143","Ref.: Rua Henrique Muzzio",-23.788344,-46.685025
300009297,"Estr. Do Porto (es Municipal), 141","Ref.: Rua Rio Guará",-23.787777,-46.682936
300009298,"Estr. Do Porto (es Municipal), 43","Ref.: Rua Rio Guará",-23.787655,-46.682917
300009299,"Estr. Do Porto (es Municipal), 404","Ref.: Rua Do Rio Frade",-23.787543,-46.680816
300009300,"Estr. Do Porto (es Municipal), 407","Ref.: Rua Do Rio Frade",-23.787772,-46.680703
300009301,"R. Rio Poti, 98","Ref.: R Rio Sao Jose/ R Rio Da Aldeia",-23.787599,-46.679470
300009302,"R. Henrique Muzzio, 217","Ref.: R Pedro Gomes De Moura/ Est Do Porto",-23.786432,-46.684619
300009303,"R. Henrique Muzzio, 527","Ref.: R Raimunda Pereira De Alencar Da Silva/ R Simeao Dos Santos Bonfim",-23.784215,-46.683023
300009304,"R. Henrique Muzzio, 21","R. Henrique Muzzio, 21 Ref.: R Um/ R Henrique Muzzio",-23.781768,-46.681209
300009305,"Av. Paulo Guilguer Reimberg, 4623","Ref.: Rua Tadao Inoue - Sentido C/B",-23.795070,-46.683869
